Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-mgaa,checkpoint-z52s,checkpoint-u6nu,checkpoint-puaw,checkpoint-axcr,checkpoint-mrc4,branch-ult5,choice made,reaction time,
1,1562774196529,10/07/2019 15:56:36,1562774196499,2,10/07/2019 17:56:36,8835,5,task-df75,,2795157,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Occasionally"",""Q1"":""Often"",""Q2"":""Occasionally"",""Q3"":""Often"",""Q4"":""Occasionally""}",12194.355000043288,
2,1562774209992,10/07/2019 15:56:49,1562774210007,2,10/07/2019 17:56:50,8835,5,task-df75,,2795157,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Occasionally"",""Q1"":""Often"",""Q2"":""Often"",""Q3"":""Occasionally"",""Q4"":""Often""}",13433.114999905229,
3,1562774220634,10/07/2019 15:57:00,1562774220691,2,10/07/2019 17:57:00,8835,5,task-df75,,2795157,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Occasionally"",""Q1"":""Almost always/Always"",""Q2"":""Often"",""Q3"":""Often""}",10643.530000001192,
4,1562774231518,10/07/2019 15:57:11,1562774231578,2,10/07/2019 17:57:11,8835,5,task-df75,,2795157,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Often"",""Q1"":""Often"",""Q2"":""Often"",""Q3"":""Occasionally""}",10849.644999951124,
5,1562774241813,10/07/2019 15:57:21,1562774241863,2,10/07/2019 17:57:21,8835,5,task-df75,,2795157,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Occasionally"",""Q1"":""Often"",""Q2"":""Often"",""Q3"":""Often""}",10248.804999981076,
6,1562774253440,10/07/2019 15:57:33,1562774253485,2,10/07/2019 17:57:33,8835,5,task-df75,,2795157,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Often"",""Q1"":""Often"",""Q2"":""Occasionally"",""Q3"":""Occasionally""}",11576.424999861047,
7,1562774268499,10/07/2019 15:57:48,1562774266805,2,10/07/2019 17:57:46,8835,5,task-df75,,2795157,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Often"",""Q1"":""Occasionally"",""Q2"":""Occasionally"",""Q3"":""Rarely/Never"",""Q4"":""Often""}",13277.234999928623,
1,1562775989491,10/07/2019 16:26:29,1562775989419,1,10/07/2019 17:26:29,8835,5,task-df75,,2795561,586eb256a763c900011d97d0,773951,,complete,,5d260c1065a5c20017939e8c,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x941,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Occasionally"",""Q1"":""Occasionally"",""Q2"":""Occasionally"",""Q3"":""Occasionally"",""Q4"":""Rarely/Never""}",13124.915000022156,
2,1562776000525,10/07/2019 16:26:40,1562776000515,1,10/07/2019 17:26:40,8835,5,task-df75,,2795561,586eb256a763c900011d97d0,773951,,complete,,5d260c1065a5c20017939e8c,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x941,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Occasionally"",""Q1"":""Often"",""Q2"":""Often"",""Q3"":""Often"",""Q4"":""Often""}",11073.815000010654,
3,1562776012047,10/07/2019 16:26:52,1562776012039,1,10/07/2019 17:26:52,8835,5,task-df75,,2795561,586eb256a763c900011d97d0,773951,,complete,,5d260c1065a5c20017939e8c,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x941,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Occasionally"",""Q1"":""Almost always/Always"",""Q2"":""Often"",""Q3"":""Often""}",11512.445000000298,
4,1562776023609,10/07/2019 16:27:03,1562776023621,1,10/07/2019 17:27:03,8835,5,task-df75,,2795561,586eb256a763c900011d97d0,773951,,complete,,5d260c1065a5c20017939e8c,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x941,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Rarely/Never"",""Q1"":""Occasionally"",""Q2"":""Occasionally"",""Q3"":""Rarely/Never""}",11571.779999998398,
5,1562776035164,10/07/2019 16:27:15,1562776035131,1,10/07/2019 17:27:15,8835,5,task-df75,,2795561,586eb256a763c900011d97d0,773951,,complete,,5d260c1065a5c20017939e8c,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x941,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Occasionally"",""Q1"":""Occasionally"",""Q2"":""Often"",""Q3"":""Occasionally""}",11500.685000006342,
6,1562776049440,10/07/2019 16:27:29,1562776049446,1,10/07/2019 17:27:29,8835,5,task-df75,,2795561,586eb256a763c900011d97d0,773951,,complete,,5d260c1065a5c20017939e8c,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x941,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Rarely/Never"",""Q1"":""Rarely/Never"",""Q2"":""Occasionally"",""Q3"":""Occasionally""}",14305.549999990035,
7,1562776070636,10/07/2019 16:27:50,1562776070628,1,10/07/2019 17:27:50,8835,5,task-df75,,2795561,586eb256a763c900011d97d0,773951,,complete,,5d260c1065a5c20017939e8c,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x941,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Occasionally"",""Q1"":""Occasionally"",""Q2"":""Rarely/Never"",""Q3"":""Often"",""Q4"":""Often""}",21170.224999979837,
1,1562778598416,10/07/2019 17:09:58,1562778599078,1,10/07/2019 18:09:59,8835,5,task-df75,,2796422,54762f9efdf99b05557e04be,774153,,complete,,5d2616a3c4d71e00190d081c,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x937,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Often"",""Q1"":""Occasionally"",""Q2"":""Often"",""Q3"":""Occasionally"",""Q4"":""Rarely/Never""}",12130.110000027344,
2,1562778608591,10/07/2019 17:10:08,1562778609223,1,10/07/2019 18:10:09,8835,5,task-df75,,2796422,54762f9efdf99b05557e04be,774153,,complete,,5d2616a3c4d71e00190d081c,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x937,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Occasionally"",""Q1"":""Often"",""Q2"":""Almost always/Always"",""Q3"":""Often"",""Q4"":""Almost always/Always""}",10121.745000011288,
3,1562778616980,10/07/2019 17:10:16,1562778617686,1,10/07/2019 18:10:17,8835,5,task-df75,,2796422,54762f9efdf99b05557e04be,774153,,complete,,5d2616a3c4d71e00190d081c,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x937,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Rarely/Never"",""Q1"":""Almost always/Always"",""Q2"":""Often"",""Q3"":""Almost always/Always""}",8445.030000060797,
4,1562778625369,10/07/2019 17:10:25,1562778626081,1,10/07/2019 18:10:26,8835,5,task-df75,,2796422,54762f9efdf99b05557e04be,774153,,complete,,5d2616a3c4d71e00190d081c,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x937,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Occasionally"",""Q1"":""Often"",""Q2"":""Rarely/Never"",""Q3"":""Occasionally""}",8375.789999961853,
5,1562778636291,10/07/2019 17:10:36,1562778636723,1,10/07/2019 18:10:36,8835,5,task-df75,,2796422,54762f9efdf99b05557e04be,774153,,complete,,5d2616a3c4d71e00190d081c,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x937,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Rarely/Never"",""Q1"":""Occasionally"",""Q2"":""Almost always/Always"",""Q3"":""Rarely/Never""}",10625.28499995824,
6,1562778644587,10/07/2019 17:10:44,1562778645274,1,10/07/2019 18:10:45,8835,5,task-df75,,2796422,54762f9efdf99b05557e04be,774153,,complete,,5d2616a3c4d71e00190d081c,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x937,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Occasionally"",""Q1"":""Occasionally"",""Q2"":""Rarely/Never"",""Q3"":""Rarely/Never""}",8534.02499994263,
7,1562778655479,10/07/2019 17:10:55,1562778656171,1,10/07/2019 18:10:56,8835,5,task-df75,,2796422,54762f9efdf99b05557e04be,774153,,complete,,5d2616a3c4d71e00190d081c,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x937,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Occasionally"",""Q1"":""Occasionally"",""Q2"":""Rarely/Never"",""Q3"":""Often"",""Q4"":""Often""}",10878.664999967441,
1,1562778752918,10/07/2019 17:12:32,1562778752586,2,10/07/2019 19:12:32,8835,5,task-df75,,2796430,5b5ca33f295c4b0001c294d0,774133,,complete,,5d2615f53f78ec001ba0777f,computer,Desktop or Laptop,Windows 7,Chrome 75.0.3770.100,1366x768,1366x625,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Often"",""Q1"":""Occasionally"",""Q2"":""Occasionally"",""Q3"":""Occasionally"",""Q4"":""Occasionally""}",13205.979999999727,
2,1562778764760,10/07/2019 17:12:44,1562778764386,2,10/07/2019 19:12:44,8835,5,task-df75,,2796430,5b5ca33f295c4b0001c294d0,774133,,complete,,5d2615f53f78ec001ba0777f,computer,Desktop or Laptop,Windows 7,Chrome 75.0.3770.100,1366x768,1366x625,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Occasionally"",""Q1"":""Almost always/Always"",""Q2"":""Occasionally"",""Q3"":""Occasionally"",""Q4"":""Often""}",11766.105000000607,
3,1562778774713,10/07/2019 17:12:54,1562778774372,2,10/07/2019 19:12:54,8835,5,task-df75,,2796430,5b5ca33f295c4b0001c294d0,774133,,complete,,5d2615f53f78ec001ba0777f,computer,Desktop or Laptop,Windows 7,Chrome 75.0.3770.100,1366x768,1366x625,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Often"",""Q1"":""Almost always/Always"",""Q2"":""Often"",""Q3"":""Often""}",9971.72000000046,
4,1562779226635,10/07/2019 17:20:26,1562779225765,2,10/07/2019 19:20:25,8835,5,task-df75,,2796430,5b5ca33f295c4b0001c294d0,774133,,complete,,5d2615f53f78ec001ba0777f,computer,Desktop or Laptop,Windows 7,Chrome 75.0.3770.100,1366x768,1366x625,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Occasionally"",""Q1"":""Often"",""Q2"":""Rarely/Never"",""Q3"":""Occasionally""}",451366.36999999976,
5,1562779362528,10/07/2019 17:22:42,1562779362011,2,10/07/2019 19:22:42,8835,5,task-df75,,2796430,5b5ca33f295c4b0001c294d0,774133,,complete,,5d2615f53f78ec001ba0777f,computer,Desktop or Laptop,Windows 7,Chrome 75.0.3770.100,1366x768,1366x625,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Rarely/Never"",""Q1"":""Occasionally"",""Q2"":""Occasionally"",""Q3"":""Rarely/Never""}",136224.23499999964,
6,1562779374808,10/07/2019 17:22:54,1562779374324,2,10/07/2019 19:22:54,8835,5,task-df75,,2796430,5b5ca33f295c4b0001c294d0,774133,,complete,,5d2615f53f78ec001ba0777f,computer,Desktop or Laptop,Windows 7,Chrome 75.0.3770.100,1366x768,1366x625,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Occasionally"",""Q1"":""Rarely/Never"",""Q2"":""Rarely/Never"",""Q3"":""Rarely/Never""}",12295.579999999958,
7,1562779386292,10/07/2019 17:23:06,1562779386065,2,10/07/2019 19:23:06,8835,5,task-df75,,2796430,5b5ca33f295c4b0001c294d0,774133,,complete,,5d2615f53f78ec001ba0777f,computer,Desktop or Laptop,Windows 7,Chrome 75.0.3770.100,1366x768,1366x625,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Occasionally"",""Q1"":""Often"",""Q2"":""Often"",""Q3"":""Often"",""Q4"":""Occasionally""}",11719.94999999972,
1,1562779500651,10/07/2019 17:25:00,1562779498031,3,10/07/2019 20:24:58,8835,5,task-df75,,2796493,5c9d4168368fa2001578c7a6,774164,,complete,,5d2615a6992db9000189c552,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x937,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Almost always/Always"",""Q1"":""Rarely/Never"",""Q2"":""Occasionally"",""Q3"":""Rarely/Never"",""Q4"":""Rarely/Never""}",28622.759999940172,
2,1562779526714,10/07/2019 17:25:26,1562779524119,3,10/07/2019 20:25:24,8835,5,task-df75,,2796493,5c9d4168368fa2001578c7a6,774164,,complete,,5d2615a6992db9000189c552,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x937,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Often"",""Q1"":""Almost always/Always"",""Q2"":""Often"",""Q3"":""Often"",""Q4"":""Often""}",26061.210000072606,
3,1562779556824,10/07/2019 17:25:56,1562779554238,3,10/07/2019 20:25:54,8835,5,task-df75,,2796493,5c9d4168368fa2001578c7a6,774164,,complete,,5d2615a6992db9000189c552,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x937,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Almost always/Always"",""Q1"":""Almost always/Always"",""Q2"":""Often"",""Q3"":""Often""}",30107.220000005327,
4,1562779574479,10/07/2019 17:26:14,1562779571910,3,10/07/2019 20:26:11,8835,5,task-df75,,2796493,5c9d4168368fa2001578c7a6,774164,,complete,,5d2615a6992db9000189c552,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x937,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Often"",""Q1"":""Often"",""Q2"":""Rarely/Never"",""Q3"":""Rarely/Never""}",17658.47499994561,
5,1562779595495,10/07/2019 17:26:35,1562779592866,3,10/07/2019 20:26:32,8835,5,task-df75,,2796493,5c9d4168368fa2001578c7a6,774164,,complete,,5d2615a6992db9000189c552,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x937,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Occasionally"",""Q1"":""Occasionally"",""Q2"":""Often"",""Q3"":""Rarely/Never""}",20944.20499994885,
6,1562779611777,10/07/2019 17:26:51,1562779609195,3,10/07/2019 20:26:49,8835,5,task-df75,,2796493,5c9d4168368fa2001578c7a6,774164,,complete,,5d2615a6992db9000189c552,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x937,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Occasionally"",""Q1"":""Occasionally"",""Q2"":""Rarely/Never"",""Q3"":""Rarely/Never""}",16315.32499997411,
7,1562779660464,10/07/2019 17:27:40,1562779657884,3,10/07/2019 20:27:37,8835,5,task-df75,,2796493,5c9d4168368fa2001578c7a6,774164,,complete,,5d2615a6992db9000189c552,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x937,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Occasionally"",""Q1"":""Occasionally"",""Q2"":""Rarely/Never"",""Q3"":""Often"",""Q4"":""Almost always/Always""}",48670.55000003893,
1,1562783239000,10/07/2019 18:27:19,1562783237869,1,10/07/2019 19:27:17,8835,5,task-df75,,2796727,5d1770db8992b3000156d222,774222,,complete,,5d2624d98352f000013bc296,computer,Desktop or Laptop,Windows 7,Chrome 75.0.3770.100,1920x1200,1920x1057,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Almost always/Always"",""Q1"":""Often"",""Q2"":""Occasionally"",""Q3"":""Occasionally"",""Q4"":""Rarely/Never""}",16321.395000006305,
2,1562783259627,10/07/2019 18:27:39,1562783258491,1,10/07/2019 19:27:38,8835,5,task-df75,,2796727,5d1770db8992b3000156d222,774222,,complete,,5d2624d98352f000013bc296,computer,Desktop or Laptop,Windows 7,Chrome 75.0.3770.100,1920x1200,1920x1057,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Occasionally"",""Q1"":""Almost always/Always"",""Q2"":""Occasionally"",""Q3"":""Occasionally"",""Q4"":""Rarely/Never""}",20676.405000005616,
3,1562783274255,10/07/2019 18:27:54,1562783273142,1,10/07/2019 19:27:53,8835,5,task-df75,,2796727,5d1770db8992b3000156d222,774222,,complete,,5d2624d98352f000013bc296,computer,Desktop or Laptop,Windows 7,Chrome 75.0.3770.100,1920x1200,1920x1057,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Rarely/Never"",""Q1"":""Almost always/Always"",""Q2"":""Often"",""Q3"":""Often""}",14605.809999979101,
4,1562783288053,10/07/2019 18:28:08,1562783286955,1,10/07/2019 19:28:06,8835,5,task-df75,,2796727,5d1770db8992b3000156d222,774222,,complete,,5d2624d98352f000013bc296,computer,Desktop or Laptop,Windows 7,Chrome 75.0.3770.100,1920x1200,1920x1057,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Occasionally"",""Q1"":""Often"",""Q2"":""Rarely/Never"",""Q3"":""Occasionally""}",13772.320000018226,
5,1562783302623,10/07/2019 18:28:22,1562783301585,1,10/07/2019 19:28:21,8835,5,task-df75,,2796727,5d1770db8992b3000156d222,774222,,complete,,5d2624d98352f000013bc296,computer,Desktop or Laptop,Windows 7,Chrome 75.0.3770.100,1920x1200,1920x1057,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Occasionally"",""Q1"":""Occasionally"",""Q2"":""Often"",""Q3"":""Rarely/Never""}",14582.03499999945,
6,1562783331757,10/07/2019 18:28:51,1562783330655,1,10/07/2019 19:28:50,8835,5,task-df75,,2796727,5d1770db8992b3000156d222,774222,,complete,,5d2624d98352f000013bc296,computer,Desktop or Laptop,Windows 7,Chrome 75.0.3770.100,1920x1200,1920x1057,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Occasionally"",""Q1"":""Occasionally"",""Q2"":""Often"",""Q3"":""Often""}",29149.210000003222,
7,1562783349169,10/07/2019 18:29:09,1562783348108,1,10/07/2019 19:29:08,8835,5,task-df75,,2796727,5d1770db8992b3000156d222,774222,,complete,,5d2624d98352f000013bc296,computer,Desktop or Laptop,Windows 7,Chrome 75.0.3770.100,1920x1200,1920x1057,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Occasionally"",""Q1"":""Occasionally"",""Q2"":""Rarely/Never"",""Q3"":""Often"",""Q4"":""Occasionally""}",17413.6400000134,
1,1562783764826,10/07/2019 18:36:04,1562783764690,1,10/07/2019 19:36:04,8835,5,task-df75,,2796777,5a95887035237b0001125dfe,774240,,complete,,5d262977b28f470017f02277,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,2560x1440,2560x1298,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Often"",""Q1"":""Often"",""Q2"":""Often"",""Q3"":""Almost always/Always"",""Q4"":""Rarely/Never""}",21385.620000000927,
2,1562783779931,10/07/2019 18:36:19,1562783779860,1,10/07/2019 19:36:19,8835,5,task-df75,,2796777,5a95887035237b0001125dfe,774240,,complete,,5d262977b28f470017f02277,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,2560x1440,2560x1298,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Occasionally"",""Q1"":""Often"",""Q2"":""Almost always/Always"",""Q3"":""Almost always/Always"",""Q4"":""Almost always/Always""}",15151.94000000156,
3,1562783795816,10/07/2019 18:36:35,1562783795725,1,10/07/2019 19:36:35,8835,5,task-df75,,2796777,5a95887035237b0001125dfe,774240,,complete,,5d262977b28f470017f02277,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,2560x1440,2560x1298,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Rarely/Never"",""Q1"":""Almost always/Always"",""Q2"":""Often"",""Q3"":""Occasionally""}",15855.615000000398,
4,1562783810076,10/07/2019 18:36:50,1562783809991,1,10/07/2019 19:36:49,8835,5,task-df75,,2796777,5a95887035237b0001125dfe,774240,,complete,,5d262977b28f470017f02277,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,2560x1440,2560x1298,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Almost always/Always"",""Q1"":""Often"",""Q2"":""Occasionally"",""Q3"":""Often""}",14256.124999999884,
5,1562783821496,10/07/2019 18:37:01,1562783821408,1,10/07/2019 19:37:01,8835,5,task-df75,,2796777,5a95887035237b0001125dfe,774240,,complete,,5d262977b28f470017f02277,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,2560x1440,2560x1298,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Rarely/Never"",""Q1"":""Often"",""Q2"":""Often"",""Q3"":""Rarely/Never""}",11405.814999998256,
6,1562783838608,10/07/2019 18:37:18,1562783838523,1,10/07/2019 19:37:18,8835,5,task-df75,,2796777,5a95887035237b0001125dfe,774240,,complete,,5d262977b28f470017f02277,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,2560x1440,2560x1298,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Occasionally"",""Q1"":""Rarely/Never"",""Q2"":""Rarely/Never"",""Q3"":""Rarely/Never""}",17104.50999999921,
7,1562783857127,10/07/2019 18:37:37,1562783856773,1,10/07/2019 19:37:36,8835,5,task-df75,,2796777,5a95887035237b0001125dfe,774240,,complete,,5d262977b28f470017f02277,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,2560x1440,2560x1298,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Occasionally"",""Q1"":""Rarely/Never"",""Q2"":""Rarely/Never"",""Q3"":""Almost always/Always"",""Q4"":""Often""}",18237.70500000137,
1,1562783849731,10/07/2019 18:37:29,1562783848783,-4,10/07/2019 14:37:28,8835,5,task-df75,,2796783,5c3cd0b4486a390001e86330,774245,,complete,,5d2629c0cba1f900011c5d51,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x937,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Almost always/Always"",""Q1"":""Rarely/Never"",""Q2"":""Occasionally"",""Q3"":""Occasionally"",""Q4"":""Occasionally""}",16631.615000005695,
2,1562783863135,10/07/2019 18:37:43,1562783862286,-4,10/07/2019 14:37:42,8835,5,task-df75,,2796783,5c3cd0b4486a390001e86330,774245,,complete,,5d2629c0cba1f900011c5d51,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x937,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,"{""Q0"":""Rarely/Never"",""Q1"":""Occasionally"",""Q2"":""Almost always/Always"",""Q3"":""Almost always/Always"",""Q4"":""Almost always/Always""}",13490.985000011278,
